,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowK,SlowD,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2011-07-26,58.9868,64.83,59.92,7480826.0,56.3013,59.8505,63.3997,60.0168,93.5691,92.2415,65.0879,228915287.5206,-1321349.0,100.0,57.1429
2011-07-27,57.2218,63.93,62.5,3559269.0,56.2837,60.0135,63.7433,60.2599,81.5549,89.0967,57.5141,225704478.4227,-4880618.0,92.8571,50.0
2011-07-28,57.1578,63.14,62.21,2264972.0,56.2817,60.1585,64.0353,60.4733,70.0555,81.7265,57.2539,224852069.6055,-7145590.0,85.7143,42.8571
2011-07-29,57.0755,63.08,61.21,1244311.0,56.251,60.2465,64.242,60.6577,55.2381,68.9495,56.8974,225204735.29,-8389901.0,78.5714,35.7143
2011-08-01,56.1609,63.22,60.54,1643309.0,56.2561,60.2775,64.2989,60.7294,44.7886,56.694,52.9527,224628350.79,-10033210.0,71.4286,28.5714
2011-08-02,54.213,60.7505,59.22,1749200.0,56.1644,60.2,64.2356,60.5913,27.4443,42.4903,45.6869,223016298.1275,-11782410.0,64.2857,21.4286
2011-08-03,54.6885,60.01,58.28,1630999.0,56.1297,60.167,64.2043,60.516,20.7964,31.0098,47.578,224251332.0523,-10151411.0,57.1429,14.2857
2011-08-04,51.0853,58.07,55.72,2952131.0,55.568,59.816,64.064,60.0725,11.3033,19.848,37.0513,221650944.3204,-13103542.0,50.0,100.0
2011-08-05,51.5334,57.2,54.47,3957776.0,55.1344,59.5525,63.9706,59.718,18.0405,16.7134,38.863,223144171.1629,-9145766.0,42.8571,100.0
2011-08-08,46.8877,53.89,51.22,2485219.0,53.4412,59.149,64.8568,58.9134,7.959,12.4343,29.4122,220752031.5262,-11630985.0,35.7143,100.0
2011-08-09,49.5672,54.26,51.27,2161088.0,52.8513,58.9465,65.0417,58.4645,18.6375,14.879,38.6753,222826386.8974,-9469897.0,28.5714,92.8571
2011-08-10,45.7354,52.53,49.78,3587218.0,51.2698,58.5045,65.7392,57.6593,12.4004,12.999,32.1732,219839212.6356,-13057115.0,21.4286,100.0
2011-08-11,47.5187,52.62,50.16,2299177.0,50.4658,58.2345,66.0032,57.1165,22.0189,17.6856,37.4442,220904684.9039,-10757938.0,14.2857,92.8571
2011-08-12,48.3417,53.26,51.5732,2407845.0,49.8712,57.986,66.1008,56.7112,33.6348,22.6847,39.7706,222170559.3087,-8350093.0,7.1429,85.7143
2011-08-15,49.1648,54.13,53.15,1312884.0,49.4959,57.8135,66.1311,56.4301,62.3231,39.3256,42.09,222492081.921,-7037209.0,0.0,78.5714
2011-08-16,48.6161,54.01,52.66,1365772.0,48.9938,57.545,66.0962,56.1187,78.4301,58.1294,40.9576,222137992.8839,-8402981.0,0.0,71.4286
2011-08-17,47.8753,53.58,51.84,1205046.0,48.4117,57.2455,66.0793,55.7597,73.9014,71.5515,39.4159,221639353.1598,-9608027.0,14.2857,64.2857
2011-08-18,44.7202,49.92,48.31,2961512.0,47.2411,56.702,66.1629,55.1064,47.6674,66.6663,33.6126,220848390.3275,-12569539.0,7.1429,100.0
2011-08-19,44.5556,49.94,48.29,2415087.0,46.2174,56.1095,66.0016,54.4982,24.2214,48.5967,33.3368,219692075.9457,-14984626.0,0.0,100.0
2011-08-22,45.2507,50.78,49.18,1702259.0,45.4718,55.5675,65.6632,54.0203,12.7682,28.219,35.7344,218628164.0707,-13282367.0,0.0,92.8571
2011-08-23,47.2443,51.66,50.43,1765148.0,45.5783,54.9255,64.2727,53.7955,30.6241,22.5379,42.1603,220393312.0707,-11517219.0,0.0,85.7143
2011-08-24,48.1954,53.05,51.83,2024378.0,45.7314,54.432,63.1326,53.6912,59.0521,34.1481,44.9865,221256161.71,-9492841.0,0.0,78.5714
2011-08-25,46.8419,52.7,50.92,1725548.0,45.9011,53.868,61.8349,53.4558,72.6356,54.1039,41.8525,220112259.1033,-11218389.0,0.0,71.4286
2011-08-26,48.5887,53.26,51.33,2833850.0,46.4667,53.404,60.3413,53.4248,83.6718,71.7865,46.9854,222564346.9271,-8384539.0,7.1429,64.2857
2011-08-29,49.7318,54.4,53.61,1230976.0,47.1361,53.0525,58.9689,53.5158,85.9549,80.7541,50.0906,223732995.0284,-7153563.0,100.0,57.1429
2011-08-30,49.2837,54.17,52.88,1455488.0,47.5775,52.783,57.9885,53.5514,93.8849,87.8372,48.8819,224556643.2764,-8609051.0,92.8571,50.0
2011-08-31,49.8507,55.54,54.22,1916064.0,48.3273,52.5185,56.7097,53.6427,87.5156,89.1184,50.5092,223482486.1855,-6692987.0,100.0,42.8571
2011-09-01,49.1648,54.47,53.33,3002255.0,48.4642,52.4135,56.3628,53.6539,73.5901,84.9968,48.498,222745090.2206,-9695242.0,92.8571,35.7143
2011-09-02,47.5461,52.8,51.84,1320114.0,48.6821,52.1955,55.7089,53.4954,46.4931,69.1996,44.041,221837511.8456,-11015356.0,85.7143,28.5714
2011-09-06,46.5493,50.99,49.88,1582486.0,48.6405,52.177,55.7135,53.2482,26.5983,48.8938,41.511,223163378.4943,-12597842.0,78.5714,21.4286
2011-09-07,48.3875,52.91,51.73,1218717.0,48.6804,52.1125,55.5446,53.216,25.2029,32.7648,47.5002,224382095.4943,-11379125.0,71.4286,14.2857
2011-09-08,46.8968,52.51,51.13,2162355.0,48.8567,52.176,55.4953,53.0316,34.0186,28.6066,43.6011,222689817.6682,-13541480.0,64.2857,7.1429
2011-09-09,45.022,50.47,49.11,2588828.0,48.4801,52.0395,55.5989,52.6696,29.0642,29.4286,39.2385,220557841.6682,-16130308.0,57.1429,0.0
2011-09-12,44.9489,49.17,47.89,2874865.0,48.1034,51.854,55.6046,52.3344,19.5862,27.5563,39.0742,223342867.1369,-19005173.0,50.0,100.0
2011-09-13,45.2049,49.49,48.34,2660498.0,47.8522,51.6375,55.4228,52.0578,19.6449,22.7651,40.0209,225725747.9543,-16344675.0,42.8571,92.8571
2011-09-14,45.9914,50.68,48.38,4657179.0,47.733,51.494,55.255,51.8894,35.9083,25.0465,42.9528,228803535.8152,-11687496.0,35.7143,85.7143
2011-09-15,47.2718,51.82,50.76,2442515.0,47.7191,51.461,55.2029,51.8704,59.7725,38.4419,47.4557,230646943.3623,-9244981.0,28.5714,78.5714
2011-09-16,47.226,52.07,51.0,2487351.0,48.0453,51.598,55.1507,51.8485,79.451,58.3773,47.3121,231135115.0539,-11732332.0,21.4286,71.4286
2011-09-19,46.1469,50.7,48.79,2753163.0,48.3393,51.685,55.0307,51.7162,81.0805,73.4347,43.9326,233196383.6874,-14485495.0,14.2857,64.2857
2011-09-20,46.2658,51.45,50.32,2237016.0,48.508,51.7405,54.973,51.609,68.8137,76.4484,44.4037,232028384.183,-12248479.0,7.1429,57.1429
2011-09-21,45.9091,52.25,50.18,2644818.0,48.3658,51.6675,54.9692,51.4748,52.4932,67.4624,43.2301,229434673.7772,-14893297.0,0.0,50.0
2011-09-22,44.5465,49.17,48.17,2324799.0,47.964,51.468,54.972,51.2115,37.9594,53.0888,38.9898,229620657.6972,-17218096.0,0.0,42.8571
2011-09-23,44.6105,48.9,47.39,2567094.0,47.6513,51.346,55.0407,50.9799,27.5292,39.3273,39.2911,231779736.7568,-14651002.0,14.2857,100.0
2011-09-26,45.6348,49.93,48.31,1568889.0,47.5337,51.1845,54.8353,50.8771,31.1607,32.2165,44.0515,233290518.7568,-13082113.0,7.1429,92.8571
2011-09-27,46.9517,51.6907,50.89,2917382.0,47.6861,51.0325,54.3789,50.9211,53.8409,37.5103,49.531,233652322.2195,-10164731.0,0.0,85.7143
2011-09-28,46.9425,53.18,51.21,2277176.0,47.8194,50.9045,53.9896,50.9601,66.9901,50.6639,49.4948,231652568.6764,-12441907.0,100.0,78.5714
2011-09-29,47.7016,53.03,51.25,1886729.0,48.1079,50.787,53.4661,51.0744,77.2358,66.0223,52.5961,231694967.0809,-10555178.0,92.8571,71.4286
2011-09-30,46.2932,51.62,50.58,2541484.0,48.3241,50.63,52.9359,51.0311,65.955,70.0603,46.848,229348981.8501,-13096662.0,85.7143,64.2857
2011-10-03,44.2538,50.55,48.39,1836682.0,48.0373,50.45,52.8627,50.7796,43.2722,62.1544,40.0265,227512299.8501,-14933344.0,78.5714,57.1429
2011-10-04,45.7171,50.01,47.86,2321124.0,47.9931,50.4045,52.8159,50.7044,29.157,46.1281,46.0917,229790240.1478,-12612220.0,71.4286,50.0
2011-10-05,46.9059,51.33,49.91,2762787.0,48.1579,50.3235,52.4891,50.7601,35.4606,35.9633,50.4742,232397377.176,-9849433.0,64.2857,42.8571
2011-10-06,48.0948,52.63,50.7,1371615.0,48.0402,50.389,52.7378,50.9344,68.5144,44.3773,54.4612,233712137.6682,-8477818.0,57.1429,35.7143
2011-10-07,48.0217,53.55,52.41,1353232.0,48.0953,50.553,53.0107,51.0845,82.4093,62.1281,54.1722,232596314.791,-9831050.0,100.0,28.5714
2011-10-10,50.0793,54.91,53.67,1212304.0,47.8549,50.8335,53.8121,51.4345,92.9187,81.2808,60.5182,233515319.4362,-8618746.0,100.0,21.4286
2011-10-11,50.3903,55.14,54.33,1093576.0,47.6823,51.117,54.5517,51.7836,92.9433,89.4238,61.3883,234500887.93,-7525170.0,100.0,14.2857
2011-10-12,50.9299,56.26,54.94,1320929.0,47.4435,51.387,55.3305,52.1556,95.6186,93.8269,62.9156,234681014.6118,-6204241.0,100.0,7.1429
2011-10-13,51.3597,56.2,55.03,1116191.0,47.1508,51.6105,56.0702,52.537,95.462,94.6746,64.1327,235720884.8597,-5088050.0,92.8571,0.0
2011-10-14,52.7223,57.99,57.1,1447661.0,46.7319,51.911,57.0901,53.024,93.0935,94.7247,67.7467,236062467.7923,-3640389.0,100.0,42.8571
2011-10-17,51.8718,57.18,56.65,1482637.0,46.6891,52.224,57.7589,53.376,84.9443,91.1666,63.4494,234971470.7545,-5123026.0,92.8571,35.7143
2011-10-18,53.3533,58.75,56.71,1505923.0,46.5302,52.6115,58.6928,53.8487,82.223,86.7536,67.3362,235872071.7643,-3617103.0,100.0,28.5714
2011-10-19,52.0822,57.91,56.86,1327106.0,46.6938,52.949,59.2042,54.1441,68.7174,78.6282,61.3116,234772469.65,-4944209.0,92.8571,21.4286
2011-10-20,52.4845,57.56,56.53,920563.0,47.1601,53.383,59.6059,54.4532,59.8635,70.268,62.4567,235389157.485,-4023646.0,85.7143,14.2857
2011-10-21,53.8289,58.86,58.19,686606.0,47.6044,53.887,60.1696,54.8729,63.4505,64.0105,66.0699,236075763.485,-3337040.0,100.0,7.1429
2011-10-24,54.5697,59.67,58.46,920018.0,47.8928,54.3755,60.8582,55.3298,79.5796,67.6312,67.9029,236995781.485,-2417022.0,100.0,0.0
2011-10-25,54.2496,59.9,58.65,1175512.0,48.1085,54.7745,61.4405,55.7098,94.2631,79.0977,66.2377,237080418.349,-3592534.0,100.0,0.0
2011-10-26,55.4385,61.2,59.4,2123313.0,48.3084,55.239,62.1696,56.1774,90.1232,87.9886,69.2537,237835374.0823,-1469221.0,100.0,0.0
2011-10-27,56.7828,63.43,61.34,2333024.0,48.3505,55.7355,63.1205,56.7405,81.599,88.6618,72.2702,237176769.2211,863803.0,100.0,0.0
2011-10-28,57.1943,62.71,61.95,1440168.0,48.7721,56.3315,63.8909,57.2929,81.3668,84.363,73.139,237972651.5369,2303971.0,92.8571,0.0
2011-10-31,55.2007,61.58,60.36,2516400.0,50.1224,56.93,63.7376,57.585,64.098,75.6879,62.8637,235456251.5369,-212429.0,85.7143,0.0
2011-11-01,53.9203,59.65,58.04,2825874.0,51.3179,57.3785,63.4391,57.7159,44.9784,63.4811,57.2966,235859947.8226,-3038303.0,78.5714,0.0
2011-11-02,55.1001,60.64,59.43,1526213.0,52.3344,57.8265,63.3186,57.9573,31.2815,46.786,60.7461,236402321.0375,-1512090.0,71.4286,0.0
2011-11-03,56.6822,62.15,59.89,2195988.0,53.0761,58.296,63.5159,58.3404,47.4796,41.2465,64.8472,238267939.1614,683898.0,64.2857,28.5714
2011-11-04,55.85,61.36,60.5,2982646.0,54.1025,58.724,63.3455,58.6004,66.3643,48.3751,61.2238,239239033.2079,-2298748.0,57.1429,21.4286
2011-11-07,55.9049,61.24,60.06,3846512.0,54.6873,59.0425,63.3977,58.8413,77.7578,63.8672,61.377,242368398.9028,1547764.0,50.0,14.2857
2011-11-08,56.7371,62.14,60.97,1904785.0,55.2453,59.3895,63.5337,59.1459,81.6203,75.2475,63.7189,243947579.6293,3452549.0,42.8571,7.1429
2011-11-09,53.4814,59.8,58.14,2498054.0,55.7179,59.529,63.3401,59.0825,59.8724,73.0835,50.7539,242472824.8582,954495.0,35.7143,0.0
2011-11-10,54.5879,59.87,58.58,1772952.0,56.222,59.7055,63.189,59.1404,47.7282,63.0736,54.1674,243750999.5559,2727447.0,28.5714,50.0
2011-11-11,55.4933,61.41,60.46,1247023.0,56.4824,59.857,63.2316,59.287,36.9096,48.1701,56.8055,243081545.1032,3974470.0,21.4286,42.8571
2011-11-14,54.6154,60.25,59.48,943054.0,56.9519,60.007,63.0621,59.3282,47.25,43.9626,53.5846,242726368.9214,3031416.0,14.2857,35.7143
2011-11-15,55.1458,60.7,59.5102,1043300.0,57.1458,60.105,63.0642,59.4208,56.3517,46.8371,55.236,243068172.8717,4074716.0,7.1429,28.5714
2011-11-16,53.8289,60.12,58.83,1217899.0,57.5473,60.2005,62.8537,59.3674,38.483,47.3616,50.4379,241906920.3368,2856817.0,0.0,21.4286
2011-11-17,53.838,59.89,58.448,1270768.0,57.8679,60.2745,62.6811,59.32,30.0654,41.6334,50.4701,241379930.5559,4127585.0,0.0,14.2857
2011-11-18,53.5545,59.29,58.38,902868.0,57.8144,60.2595,62.7046,59.2476,10.6332,26.3939,49.3994,240834241.1054,3224717.0,21.4286,7.1429
2011-11-21,52.8686,58.18,57.45,1485736.0,57.5067,60.1665,62.8263,59.1107,11.0276,17.2421,46.812,240813888.5574,1738981.0,14.2857,100.0
2011-11-22,52.5028,57.84,57.06,1076245.0,57.1702,60.071,62.9718,58.9487,10.0912,10.584,45.4449,240703504.4549,662736.0,7.1429,100.0
2011-11-23,51.0487,57.244,55.68,2580351.0,56.4049,59.831,63.2571,58.6508,8.6134,9.9107,40.3948,238585108.8769,-1917615.0,0.0,100.0
2011-11-25,50.4269,55.77,55.11,1138079.0,55.6579,59.4835,63.3091,58.3164,5.1603,7.955,38.428,237550491.6041,-3055694.0,14.2857,100.0
2011-11-28,52.1004,57.21,56.61,626301.0,55.5009,59.205,62.9091,58.1882,21.5431,11.7723,46.0421,237675751.8041,-2429393.0,7.1429,92.8571
2011-11-29,51.8992,57.45,56.71,1431355.0,55.2129,59.0245,62.8361,58.0512,40.4591,22.3875,45.3165,236399137.8852,-3860748.0,0.0,85.7143
2011-11-30,54.8349,59.97,59.09,1080953.0,55.2414,59.0745,62.9076,58.233,73.4846,45.1623,56.1692,237455523.7716,-2779795.0,14.2857,78.5714
2011-12-01,54.8806,60.58,59.71,995099.0,55.2427,59.0625,62.8823,58.4022,83.149,65.6976,56.3147,237146699.944,-1784696.0,7.1429,71.4286
2011-12-02,54.4508,60.45,59.54,600531.0,55.3524,58.9405,62.5286,58.5106,87.7258,81.4531,54.4846,236546168.944,-2385227.0,0.0,64.2857
2011-12-05,53.3899,59.4,58.205,3263584.0,55.348,58.806,62.264,58.4982,68.8452,79.9066,50.1525,234238446.3666,-5648811.0,7.1429,57.1429
2011-12-06,53.8015,59.19,58.52,867491.0,55.4008,58.691,61.9812,58.5298,47.7573,68.1094,51.7551,234173708.2322,-4781320.0,0.0,50.0
2011-12-07,53.6643,58.95,57.87,1488647.0,55.6128,58.523,61.4332,58.5441,33.1192,49.9072,51.1646,234918031.7322,-6269967.0,71.4286,42.8571
2011-12-08,52.6949,58.49,57.56,1575684.0,55.5433,58.48,61.4167,58.4561,19.4271,33.4345,47.0772,233545661.7968,-7845651.0,64.2857,35.7143
2011-12-09,53.7557,58.95,57.98,1142265.0,55.5464,58.4345,61.3226,58.4869,32.7566,28.4343,51.6311,234287545.2504,-6703386.0,57.1429,28.5714
2011-12-12,52.3931,57.79,57.0,786240.0,55.5301,58.265,60.9999,58.3729,27.2075,26.4637,46.1391,234078544.744,-7489626.0,50.0,21.4286
2011-12-13,51.2316,58.01,55.8,1168412.0,55.2644,58.08,60.8956,58.1488,28.8435,29.6025,42.035,233142757.7576,-8658038.0,42.8571,14.2857
2011-12-14,51.2225,56.55,55.5,1515764.0,55.106,57.8655,60.625,57.9451,11.6696,22.5735,42.0033,233099450.2148,-10173802.0,35.7143,7.1429
2011-12-15,51.314,57.12,56.01,1096079.0,54.907,57.728,60.549,57.7704,13.1493,17.8875,42.4702,232200862.9265,-9077723.0,28.5714,0.0
2011-12-16,49.9422,55.51,54.45,1539796.0,54.4393,57.515,60.5907,57.4694,12.3194,12.3794,37.5821,231125911.0019,-10617519.0,21.4286,100.0
2011-12-19,49.6678,55.14,54.24,757874.0,53.9685,57.3025,60.6365,57.1685,8.0108,11.1598,36.673,230485928.5131,-11375393.0,14.2857,100.0
2011-12-20,50.9664,55.93,55.33,2326526.0,53.8051,57.1985,60.5919,57.0315,19.3624,13.2309,43.6245,231261437.1797,-9048867.0,7.1429,92.8571
2011-12-21,47.7747,53.352,51.4,6343977.0,52.9205,56.94,60.9595,56.5752,22.7594,16.7109,33.8032,230377440.3846,-15392844.0,0.0,100.0
2011-12-22,48.5978,53.225,52.67,2605389.0,52.4792,56.806,61.1328,56.248,34.944,25.6886,37.6985,232184782.3036,-12787455.0,0.0,92.8571
2011-12-23,48.6984,53.29,52.46,1123996.0,52.1662,56.7115,61.2568,55.9625,31.3116,29.6717,38.1773,233200441.3397,-11663459.0,0.0,85.7143
2011-12-27,48.735,53.62,53.23,592385.0,51.7471,56.5275,61.3079,55.7079,40.3238,35.5265,38.3628,232790328.6474,-11071074.0,0.0,78.5714
2011-12-28,47.7473,52.83,51.96,1606627.0,51.1659,56.3005,61.4351,55.3748,39.6824,37.1059,35.2842,232107050.498,-12677701.0,14.2857,71.4286
2011-12-29,48.3692,52.91,52.1,626711.0,50.896,55.947,60.998,55.1382,44.7441,41.5834,38.624,232702812.8066,-12050990.0,7.1429,64.2857
2011-12-30,48.4241,53.11,52.84,651767.0,50.7454,55.594,60.4426,54.9298,50.7164,45.0476,38.9235,232582115.214,-11399223.0,0.0,57.1429
2012-01-03,49.7776,54.65,54.13,2083312.0,50.8214,55.3385,59.8556,54.8822,69.1614,54.874,45.9323,232902624.7525,-9315911.0,7.1429,50.0
2012-01-04,49.5215,54.73,53.89,1972914.0,50.8075,55.127,59.4465,54.8124,76.8405,65.5728,44.8829,232151038.4668,-11288825.0,0.0,42.8571
2012-01-05,49.4575,54.14,53.67,2470972.0,50.9009,54.8895,58.8781,54.7427,82.056,76.0193,44.6085,233991123.9987,-13759797.0,7.1429,35.7143
2012-01-06,49.3843,54.0513,53.3,1512580.0,51.0535,54.6555,58.2575,54.672,71.9074,76.9346,44.2754,235297141.097,-15272377.0,0.0,28.5714
2012-01-09,50.0702,54.8,54.26,1947413.0,51.1749,54.512,57.8491,54.6794,77.7758,77.2464,48.1823,236883922.06,-13324964.0,14.2857,21.4286
2012-01-10,49.2654,53.98,53.39,2578663.0,51.5583,54.2665,56.9747,54.6023,65.3474,71.6769,44.2611,238501049.7041,-15903627.0,7.1429,14.2857
2012-01-11,48.8356,53.51,52.78,4208155.0,51.7257,54.072,56.4183,54.4878,55.1199,66.0811,42.282,241440993.6082,-20111782.0,0.0,7.1429
2012-01-12,48.6984,53.5,52.945,2380401.0,51.7416,53.9335,56.1254,54.3699,30.6535,50.3736,41.642,241676889.2028,-22492183.0,78.5714,0.0
2012-01-13,49.8964,54.8,54.01,5496890.0,51.8611,53.861,55.8609,54.388,47.3597,44.3777,48.9144,243833896.6711,-16995293.0,100.0,21.4286
2012-01-17,50.9116,55.985,55.48,3106421.0,51.9309,53.839,55.7471,54.5101,67.1859,48.3997,54.1304,243064980.582,-13888872.0,100.0,14.2857
2012-01-18,52.2193,57.2,56.56,2356411.0,51.5999,53.9635,56.3271,54.7568,92.0093,68.8517,59.8219,244685013.1445,-11532461.0,100.0,7.1429
2012-01-19,52.1736,57.15,56.45,1837343.0,51.3815,54.1005,56.8195,54.9752,94.7946,84.6633,59.5437,245997401.0017,-13369804.0,92.8571,0.0
2012-01-20,52.137,57.12,56.8225,1339274.0,51.2424,54.1645,57.0866,55.169,96.0854,94.2965,59.3061,246346287.5059,-14709078.0,85.7143,0.0
2012-01-23,52.8229,57.99,57.37,1798993.0,51.2658,54.4405,57.6152,55.4157,93.7851,94.8884,62.3406,246810543.7639,-12910085.0,100.0,50.0
2012-01-24,53.0973,58.33,57.54,1970698.0,51.2054,54.6865,58.1676,55.6676,90.1729,93.3478,63.5127,247434182.3715,-10939387.0,100.0,42.8571
2012-01-25,53.4814,58.63,57.34,2364667.0,51.1651,54.948,58.7309,55.9354,89.8647,91.2743,65.148,249248926.8134,-8574720.0,100.0,35.7143
2012-01-26,54.2221,59.93,59.24,2182049.0,51.1042,55.248,59.3918,56.2549,86.0541,88.6973,68.1161,247383116.7989,-6392671.0,100.0,28.5714
2012-01-27,55.1915,60.575,59.79,2272468.0,51.1976,55.655,60.1124,56.6449,88.5229,88.1472,71.5326,248352896.1365,-4120203.0,100.0,21.4286
2012-01-30,55.1915,60.44,59.69,1254827.0,51.3172,56.028,60.7388,56.9978,88.4981,87.6917,71.5326,249306564.6565,-4120203.0,92.8571,14.2857
2012-01-31,55.3104,60.79,60.25,1047533.0,51.5369,56.4045,61.2721,57.3294,92.368,89.7964,71.96,249151374.5824,-3072670.0,100.0,7.1429
2012-02-01,56.1975,61.97,61.33,1559761.0,51.5102,56.7555,62.0008,57.7219,88.3372,89.7345,74.9785,248176523.9574,-1512909.0,100.0,0.0
2012-02-02,56.6273,62.53,61.79,1293261.0,51.5865,57.144,62.7015,58.1217,83.496,88.0671,76.3092,247337651.9574,-219648.0,100.0,0.0
2012-02-03,57.7705,63.29,62.67,1811837.0,51.645,57.5985,63.552,58.6025,85.3801,85.7378,79.4409,248448132.6993,1592189.0,100.0,0.0
2012-02-06,57.6059,63.15,62.68,672226.0,51.895,58.048,64.201,59.0203,88.4398,85.7719,77.8451,248662672.9121,919963.0,92.8571,0.0
2012-02-07,58.1637,63.73,62.88,970310.0,52.0822,58.4905,64.8988,59.4565,93.7939,89.2046,79.3584,249336182.2062,1890273.0,100.0,7.1429
2012-02-08,58.0997,63.6,62.98,904361.0,52.5749,58.9735,65.3721,59.8444,91.4685,91.2341,78.6941,250036332.6578,985912.0,92.8571,0.0
2012-02-09,58.3924,64.26,63.25,2939151.0,53.2997,59.496,65.6923,60.2259,86.1626,90.475,79.5374,250589242.2519,3925063.0,100.0,0.0
2012-02-10,57.5236,63.21,62.61,1288409.0,54.3236,59.9785,65.6334,60.4806,60.4934,79.3749,70.6035,250546295.2852,2636654.0,92.8571,14.2857
2012-02-13,57.9168,63.39,63.08,1245842.0,55.165,60.417,65.669,60.752,45.142,63.9327,72.1295,251309875.8659,3882496.0,85.7143,7.1429
2012-02-14,58.2003,63.84,63.32,1286350.0,55.8639,60.8155,65.7671,61.027,41.2121,48.9492,73.2092,251606725.8659,5168846.0,78.5714,0.0
2012-02-15,57.8071,63.89,63.1,886268.0,56.3743,61.121,65.8677,61.2349,47.4747,44.6096,69.2043,250967266.676,4282578.0,71.4286,0.0
2012-02-16,59.1057,64.63,63.4,895339.0,56.906,61.5,66.094,61.5583,66.2626,51.6498,74.2198,251862605.676,5177917.0,100.0,7.1429
2012-02-17,58.9319,64.98,64.26,616405.0,57.5996,61.8715,66.1434,61.8327,69.3142,61.0172,72.518,251554403.176,4561512.0,100.0,0.0
2012-02-21,59.7824,65.98,65.105,1337080.0,58.1609,62.252,66.3431,62.1696,83.4661,73.0143,75.4815,251027211.6331,5898592.0,100.0,0.0
2012-02-22,60.0385,65.94,65.17,1926172.0,58.7643,62.6315,66.4987,62.5011,79.6467,77.4757,76.3098,251502500.8279,7824764.0,92.8571,0.0
2012-02-23,60.9439,66.68,65.27,1576391.0,59.2903,63.0395,66.7887,62.8952,88.7139,83.9422,79.0099,252989451.2038,9401155.0,100.0,0.0
2012-02-24,61.9773,67.83,67.47,2144362.0,59.5904,63.4635,67.3366,63.3595,95.2138,87.8581,81.5892,254419025.8705,11545517.0,100.0,35.7143
2012-02-27,61.2823,67.3175,66.04,914343.0,59.9062,63.7965,67.6868,63.7072,89.0027,90.9768,74.9209,254893195.9194,10631174.0,92.8571,28.5714
2012-02-28,62.3248,68.21,67.2626,947848.0,60.1939,64.1865,68.1791,64.1303,88.7513,90.9893,77.8458,255720987.1746,11579022.0,100.0,21.4286
2012-02-29,61.831,68.5,67.34,1205470.0,60.6663,64.543,68.4197,64.4617,80.1268,85.9603,73.4745,255076684.2436,10373552.0,100.0,14.2857
2012-03-01,62.4346,68.34,67.62,1663266.0,60.9561,64.884,68.8119,64.8244,87.0408,85.3063,75.3001,256416537.4103,12036818.0,92.8571,7.1429
2012-03-02,61.8767,67.85,67.36,1006439.0,61.3131,65.171,69.0289,65.0945,76.3166,81.1614,70.4725,256642472.696,11030379.0,85.7143,0.0
2012-03-05,62.2791,68.35,67.63,1309813.0,61.4735,65.4175,69.3615,65.3807,74.7261,79.3612,71.8733,257042693.3349,12340192.0,78.5714,0.0
2012-03-06,60.7061,67.28,66.06,2428052.0,61.7861,65.587,69.3879,65.4759,48.8809,66.6412,59.9089,255888373.5316,9912140.0,71.4286,7.1429
2012-03-07,60.9805,66.92,66.34,1069101.0,62.026,65.741,69.456,65.5905,35.9544,53.1871,61.1245,256072701.2902,10981241.0,64.2857,0.0
2012-03-08,62.9193,69.04,67.73,1436876.0,62.2075,66.0045,69.8015,65.8962,44.0451,42.9601,68.4129,256983088.3742,12418117.0,100.0,0.0
2012-03-09,63.093,69.13,68.54,1006122.0,62.3875,66.2615,70.1355,66.1909,71.4868,50.4954,68.9744,257511728.7471,13424239.0,100.0,0.0
2012-03-12,63.4588,69.5,68.54,719177.0,62.8066,66.586,70.3654,66.4955,94.7295,70.0871,70.1762,258066094.3512,14143416.0,100.0,0.0
2012-03-13,64.7209,70.77,69.62,2876630.0,63.0707,66.958,70.8453,66.9026,97.414,87.8767,73.9283,260942724.3512,17020046.0,100.0,0.0
2012-03-14,64.4099,70.8,70.117,2908626.0,63.4427,67.2975,71.1523,67.2386,94.9167,95.6867,71.5402,260699983.9676,14111420.0,100.0,0.0
2012-03-15,65.3519,71.55,70.5,2085326.0,63.9281,67.71,71.4919,67.6406,94.9859,95.7722,74.2535,262427825.5105,16196746.0,100.0,7.1429
2012-03-16,65.8457,72.1,71.62,1402116.0,64.1361,68.0785,72.0209,68.0558,94.0496,94.6508,75.5686,263245726.5105,17598862.0,100.0,0.0
