,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2011-10-11,272.431,546.8,533.46,5701000.0,497.0656,527.7442,558.4229,525.6955,83.6352,93.5026,57.1765,109638013.9975,1107646900.0,0.0,64.2857
2011-10-12,275.0992,555.23,544.63,6349200.0,496.6142,528.5657,560.5173,527.8674,91.8108,93.7343,59.1909,107924927.9598,1113996100.0,100.0,57.1429
2011-10-13,280.3604,559.0,548.02,11363800.0,495.2675,529.3872,563.507,530.8315,93.7134,93.9032,62.8971,119268028.8706,1125359900.0,100.0,50.0
2011-10-14,296.7561,599.6,587.57,17042700.0,488.5075,531.6372,574.767,536.6266,93.3042,92.2752,71.564,113870465.5289,1142402600.0,100.0,42.8571
2011-10-17,292.1067,591.83,578.0,8008300.0,485.2809,533.4242,581.5676,540.9869,91.3509,87.8742,66.7989,110969411.0821,1134394300.0,92.8571,35.7143
2011-10-18,296.1692,592.56,577.4,7593900.0,481.6238,535.6185,589.6132,545.7034,87.5061,82.369,68.7565,116509551.8472,1141988200.0,85.7143,28.5714
2011-10-19,291.2491,592.06,579.22,5857100.0,480.2295,537.6935,595.1575,549.0364,81.2845,73.6104,63.8465,112002686.7382,1136131100.0,78.5714,21.4286
2011-10-20,292.7387,588.89,579.51,6751200.0,480.6182,540.844,601.0698,552.3348,71.4448,58.3549,64.6691,111239757.9535,1142882300.0,71.4286,14.2857
2011-10-21,296.1592,592.75,586.7,6775200.0,480.6041,544.093,607.5819,555.9686,63.6416,58.9593,66.5512,112953155.6395,1149657500.0,64.2857,7.1429
2011-10-24,299.1334,599.97,586.5,6846900.0,480.185,547.3195,614.454,559.8212,61.0816,65.9304,68.1404,116191073.4569,1156504400.0,100.0,0.0
2011-10-25,292.4829,595.0,582.85,5075900.0,480.7209,549.5105,618.3001,562.0439,62.5784,62.8453,61.1447,111374190.5762,1151428500.0,92.8571,0.0
2011-10-26,294.0627,590.18,572.86,5740400.0,482.4957,552.384,622.2723,564.355,59.911,50.9573,62.1391,114549307.8972,1157168900.0,85.7143,0.0
2011-10-27,300.2619,602.7,593.3,7553000.0,484.2602,555.9425,627.6248,567.6231,55.167,51.6984,65.834,115626012.1525,1164721900.0,100.0,0.0
2011-10-28,300.9992,602.3,594.25,5010900.0,488.6292,560.1975,631.7658,570.7199,59.4995,75.8427,66.2558,117947832.8979,1169732800.0,92.8571,0.0
2011-10-31,297.2375,599.69,591.67,5110400.0,498.7092,565.0535,631.3978,572.8075,69.6473,81.4008,62.0471,114073614.444,1164622400.0,85.7143,0.0
2011-11-01,290.2209,585.51,576.75,6243900.0,509.0416,568.891,628.7404,573.364,72.0935,59.0371,55.0255,110538255.5399,1158378500.0,78.5714,0.0
2011-11-02,293.3154,587.96,580.48,4237500.0,520.5099,572.897,625.2841,574.455,59.7891,38.9295,57.3195,111218068.3741,1162616000.0,71.4286,0.0
2011-11-03,299.6751,597.5,583.72,5334200.0,530.9954,577.0365,623.0776,576.6498,47.2905,43.905,61.6489,116552268.3741,1167950200.0,64.2857,57.1429
2011-11-04,298.993,599.74,592.43,5663900.0,544.2039,581.0875,617.9711,578.506,49.4618,65.5509,60.9349,116637498.0595,1162286300.0,57.1429,50.0
2011-11-07,305.1068,608.78,592.23,6708000.0,551.8973,584.6455,617.3937,581.3464,65.8352,88.0498,64.8628,122980712.561,1168994300.0,100.0,42.8571
2011-11-08,307.118,614.37,603.6,6052700.0,559.2221,588.1035,616.9849,584.2981,81.972,92.3154,66.0713,126751707.6399,1175047000.0,100.0,35.7143
2011-11-09,301.4054,609.39,598.66,7414500.0,567.7925,590.726,613.6595,585.884,87.7684,82.9401,59.7817,122502017.5188,1167632500.0,92.8571,28.5714
2011-11-10,298.4613,605.9473,591.56,5731000.0,574.7745,592.5305,610.2865,586.7598,76.8249,55.2191,56.7817,119575312.9738,1161901500.0,85.7143,21.4286
2011-11-11,305.1169,612.09,598.6,7946000.0,574.3271,593.364,612.4009,588.816,62.1925,48.4184,61.4869,123115376.7247,1169847500.0,78.5714,14.2857
2011-11-14,307.4491,618.08,607.78,6371000.0,574.74,594.8935,615.047,591.1193,53.4219,56.6282,63.0068,123201972.8412,1176218500.0,100.0,7.1429
2011-11-15,309.2346,618.08,610.5,5346600.0,574.0732,596.196,618.3188,593.5422,62.6512,82.9071,64.1725,126404289.9916,1181565100.0,100.0,0.0
2011-11-16,306.6817,618.3,610.61,5211700.0,575.8579,597.7345,619.6111,595.2496,74.2418,83.1903,61.2029,122358275.8174,1176353400.0,100.0,21.4286
2011-11-17,301.3653,612.29,596.78,6979600.0,577.6653,598.5945,619.5237,595.7849,76.2249,62.5773,55.4484,119059728.5575,1169373800.0,92.8571,14.2857
2011-11-18,298.361,604.5,593.75,6568800.0,578.1388,598.814,619.4892,595.6987,59.4854,32.6887,52.4475,113871904.1854,1162805000.0,85.7143,7.1429
2011-11-21,291.3694,588.5,572.09,5996500.0,575.9535,598.04,620.1265,594.2931,36.5065,14.2534,46.1831,114343292.6681,1156808500.0,78.5714,100.0
2011-11-22,290.898,584.97,575.24,4805700.0,575.3316,597.882,620.4324,592.9319,20.1887,13.624,45.786,114239572.5242,1152002800.0,71.4286,92.8571
2011-11-23,285.9377,580.25,570.11,4646900.0,571.9051,597.072,622.2389,590.7584,13.3224,12.0897,41.721,109592672.5242,1147355900.0,64.2857,100.0
2011-11-25,282.3717,574.27,561.33,3121600.0,566.094,595.2885,624.483,588.1147,10.903,6.9953,39.0377,107276802.3542,1144234300.0,57.1429,100.0
2011-11-28,295.0057,588.82,576.5,5652100.0,565.4291,594.691,623.9529,588.1219,17.648,33.8589,51.0496,112350846.6724,1149886400.0,50.0,92.8571
2011-11-29,292.3675,590.36,581.33,3659900.0,564.5047,594.2055,623.9063,587.6274,33.1717,58.6608,48.8836,109987921.2017,1146226500.0,42.8571,85.7143
2011-11-30,300.623,599.51,592.09,6787200.0,566.3493,595.2425,624.1357,588.7477,61.0399,90.5999,55.2782,116555589.1262,1153013700.0,35.7143,78.5714
2011-12-01,307.8353,616.0,599.0,7233900.0,567.1372,596.69,626.2428,591.1307,79.755,90.0042,59.9876,121891654.1851,1160247600.0,28.5714,71.4286
2011-12-02,311.1405,624.0,616.26,8163200.0,566.527,597.833,629.139,593.9145,92.1951,95.9812,61.9643,122376805.6062,1168410800.0,100.0,64.2857
2011-12-05,313.7937,631.9,622.4,6388600.0,565.7595,599.3085,632.8575,596.9369,92.6505,91.9662,63.5222,120359352.9747,1174799400.0,100.0,57.1429
2011-12-06,312.8507,628.62,620.24,4648300.0,565.0584,600.0805,635.1026,599.4924,91.4887,86.5186,62.5418,119627162.5212,1170151100.0,92.8571,50.0
2011-12-07,312.6602,625.66,618.1,4510000.0,564.5229,600.633,636.7431,601.7684,86.3119,80.4509,62.3324,121428776.2778,1165641100.0,85.7143,42.8571
2011-12-08,308.9788,627.45,615.3,4821300.0,564.6569,601.388,638.1191,603.1286,73.2376,52.7433,58.2736,117202698.5,1160819800.0,78.5714,35.7143
2011-12-09,314.6814,629.13,617.01,5526800.0,564.7128,603.005,641.2972,605.442,61.2496,50.5546,62.362,121169955.9258,1166346600.0,71.4286,28.5714
2011-12-12,313.6632,626.18,620.29,4363400.0,564.3869,603.857,643.3271,607.3418,51.1535,50.1625,61.2089,124362868.3197,1161983200.0,64.2857,21.4286
2011-12-13,313.7836,636.5599,622.85,8048300.0,564.0609,604.4885,644.9161,609.0836,55.19,64.8528,61.3,119578527.0648,1170031500.0,100.0,14.2857
2011-12-14,309.9919,624.32,612.49,7799500.0,564.041,604.564,645.087,609.9394,54.4194,48.243,56.7762,119136797.1409,1162232000.0,92.8571,7.1429
2011-12-15,310.7292,624.0,618.69,4812300.0,564.019,604.9675,645.916,610.8538,48.9276,33.6871,57.434,115865158.1578,1167044300.0,85.7143,0.0
2011-12-16,313.9491,629.32,621.47,8909600.0,564.3261,606.222,648.1179,612.2924,39.3583,36.1447,60.2772,117147686.5655,1175953900.0,78.5714,0.0
2011-12-19,311.8777,628.5,620.0,4282700.0,565.4863,607.5695,649.6527,613.2008,37.0612,41.3518,57.6113,114709066.8008,1171671200.0,71.4286,0.0
2011-12-20,316.161,631.84,627.99,4771600.0,568.7045,610.041,651.3775,614.8359,46.6287,62.3896,61.4118,115836899.528,1176442800.0,64.2857,0.0
2011-12-21,313.8789,631.82,618.96,4990800.0,572.873,612.332,651.791,615.882,55.1835,61.8091,58.4071,116170654.427,1171452000.0,57.1429,0.0
2011-12-22,315.8249,631.73,627.01,3640900.0,580.3073,615.3115,650.3157,617.198,66.9561,76.6696,60.1956,116679763.3253,1175092900.0,50.0,57.1429
2011-12-23,317.5502,634.68,630.56,2904400.0,592.5055,618.8185,645.1315,618.7163,71.4717,75.9364,61.7653,117412912.8398,1177997300.0,42.8571,50.0
2011-12-27,321.1163,644.49,632.0,3209500.0,597.5571,621.4215,645.2859,620.7671,79.4221,85.6602,64.8507,118443344.7854,1181206800.0,100.0,42.8571
2011-12-28,320.8404,645.0,638.1,4250100.0,606.7162,624.26,641.8038,622.5703,82.0036,84.4141,64.4177,116164305.6549,1176956700.0,100.0,35.7143
2011-12-29,322.1946,643.0,635.2,3147600.0,611.1989,626.4105,641.6221,624.4588,84.3122,82.8621,65.631,118827659.5011,1180104300.0,92.8571,28.5714
2011-12-30,323.95,646.76,642.02,3561000.0,611.7357,628.017,644.2983,626.5008,84.6349,86.6285,67.1927,121096482.2859,1183665300.0,100.0,21.4286
2012-01-03,333.7352,668.15,652.37,7345600.0,607.6264,630.2695,652.9126,630.2065,86.7924,90.8865,74.2238,125891138.8132,1191010900.0,100.0,14.2857
2012-01-04,335.1747,670.25,660.62,5722200.0,604.4864,632.401,660.3156,633.8325,90.4485,93.8304,75.0703,129272168.7197,1196733100.0,100.0,7.1429
2012-01-05,330.5253,663.97,656.23,6559200.0,604.2712,634.163,664.0548,636.2304,89.8758,84.9105,67.3746,127424745.4639,1190173900.0,92.8571,0.0
2012-01-06,326.0164,660.0,649.79,5380400.0,605.2703,635.4945,665.7187,637.5437,80.7636,63.5499,60.8589,122286753.2993,1184793500.0,85.7143,0.0
2012-01-09,312.1937,647.0,621.23,11633500.0,606.2946,635.815,665.3354,636.1071,60.4623,32.9265,46.1304,111763785.3133,1173160000.0,78.5714,21.4286
2012-01-10,312.5348,633.8,616.91,8782400.0,605.7798,635.601,665.4222,634.8722,36.8841,14.1759,46.4746,109460290.2275,1181942400.0,71.4286,100.0
2012-01-11,313.9491,629.39,621.124,4795200.0,605.8463,635.6295,665.4127,634.0234,19.4141,11.1399,47.9596,110275926.7143,1186737600.0,64.2857,92.8571
2012-01-12,315.7948,632.89,626.5,3746600.0,606.2656,635.83,665.3944,633.6059,15.1556,20.1511,49.9125,110211431.2526,1190484200.0,57.1429,85.7143
2012-01-13,313.4626,626.95,621.06,4609900.0,607.297,636.176,665.055,632.7854,18.8333,25.2088,47.4875,111753282.3562,1185874300.0,50.0,78.5714
2012-01-17,315.2632,631.98,625.68,3814700.0,608.5323,636.628,664.7237,632.3849,29.0633,41.8299,49.5264,111450528.3879,1189689000.0,42.8571,71.4286
2012-01-18,317.4349,634.0,622.12,5517800.0,609.2467,636.9755,664.7043,632.4349,43.1822,62.5078,51.9497,115955802.7987,1195206800.0,35.7143,64.2857
2012-01-19,320.7752,640.99,631.46,12597900.0,611.0072,637.8625,664.7178,633.1144,62.951,84.5152,55.4895,124799449.2835,1207804700.0,28.5714,57.1429
2012-01-20,293.9022,591.0,581.7,21131400.0,600.5944,635.6435,670.6926,628.6264,70.3063,63.8957,33.8712,123163469.9287,1186673300.0,21.4286,100.0
2012-01-23,293.6665,588.66,583.16,6818900.0,592.4537,633.6285,674.8033,624.521,61.3096,35.5179,33.747,122196425.9287,1179854400.0,14.2857,92.8571
2012-01-24,291.3644,587.68,578.0,6105400.0,584.0315,631.19,678.3485,620.3695,35.1745,6.11,32.4938,119787063.532,1173749000.0,7.1429,100.0
2012-01-25,285.6267,578.71,566.38,9965400.0,573.7486,628.0075,682.2664,615.5238,15.5718,5.0876,29.5487,114848815.8434,1163783600.0,0.0,100.0
2012-01-26,284.9296,574.48,564.55,6445900.0,564.5688,624.4,684.2312,611.0073,6.2038,7.4138,29.2024,113011766.8001,1157337700.0,0.0,100.0
2012-01-27,290.8879,580.32,569.33,7227700.0,559.0287,621.414,683.7993,608.0523,13.2325,27.1961,36.0963,119792256.973,1164565400.0,0.0,92.8571
2012-01-30,289.7394,580.0,573.4,4656300.0,553.8021,618.1785,682.5549,605.1606,26.451,44.7431,35.3811,121189146.973,1159909100.0,0.0,85.7143
2012-01-31,290.9531,584.0,575.15,4280500.0,549.7953,614.889,679.9827,602.7749,46.2917,66.9359,36.806,121706676.3515,1164189600.0,42.8571,78.5714
2012-02-01,291.3143,585.5,579.14,4636700.0,548.3128,610.66,673.0072,600.6849,61.0617,71.5061,37.2494,119534134.5276,1168826300.0,35.7143,71.4286
2012-02-02,293.4609,586.41,582.08,4824500.0,549.1905,606.5015,663.8125,599.2016,73.9359,83.3659,39.9466,121461706.1211,1173650800.0,28.5714,64.2857
2012-02-03,299.0883,597.07,588.05,6330600.0,551.2664,603.3675,655.4686,598.9281,81.2874,88.9904,46.4453,126753582.3961,1179981400.0,21.4286,57.1429
2012-02-06,305.488,610.83,594.01,7351800.0,553.6866,601.321,648.9554,599.8959,89.0505,94.7953,52.7126,132584320.3271,1187333200.0,14.2857,50.0
2012-02-07,304.3244,609.39,603.7622,4180000.0,553.8124,600.5365,647.2606,600.5506,92.2825,93.0618,51.5318,132872355.4385,1183153200.0,7.1429,42.8571
2012-02-08,305.8692,611.35,604.7417,3669100.0,554.0841,599.872,645.6599,601.4362,93.4176,92.3957,53.0359,134875777.4275,1186822300.0,0.0,35.7143
2012-02-09,306.6767,614.5,609.0,4524800.0,554.5917,599.147,643.7023,602.3909,91.8825,90.1901,53.8423,134398616.7003,1191347100.0,100.0,28.5714
2012-02-10,303.8931,608.13,604.0,4645700.0,555.502,597.9605,640.419,602.726,87.6907,80.4863,50.616,134049907.9836,1186701400.0,92.8571,21.4286
2012-02-13,307.0478,613.8385,610.02,3628900.0,556.1443,597.321,638.4977,603.6283,81.9104,75.0547,53.9815,134564520.8813,1190330300.0,85.7143,14.2857
2012-02-14,305.824,612.0,604.76,3603700.0,557.2967,596.38,635.4633,604.2123,73.1264,63.8382,52.4872,135938307.0691,1186726600.0,78.5714,7.1429
2012-02-15,303.7175,612.93,602.56,4846900.0,559.3756,595.0125,630.6494,604.3406,63.9158,52.8544,49.9253,133895785.0826,1181879700.0,71.4286,0.0
2012-02-16,304.199,608.81,597.73,5056700.0,563.5527,593.36,623.1673,604.5482,53.8475,44.8501,50.5198,136862260.7144,1186936400.0,64.2857,0.0
2012-02-17,303.2561,607.63,602.4,4893300.0,564.2995,594.2925,624.2855,604.5569,46.1892,40.8632,49.2858,136160544.6532,1182043100.0,57.1429,0.0
2012-02-21,307.9506,617.88,602.88,4956600.0,564.8336,595.7165,626.5994,605.4563,48.372,59.4028,55.1585,138552930.2532,1186999700.0,100.0,0.0
2012-02-22,304.9112,616.78,606.71,3930000.0,566.5282,597.067,627.6058,605.6928,52.7899,58.1037,51.0377,135582989.8361,1183069700.0,92.8571,0.0
2012-02-23,303.9934,607.94,600.35,4105800.0,570.9076,598.898,626.8884,605.7325,58.3913,57.6675,49.8271,137708917.8994,1178963900.0,85.7143,0.0
2012-02-24,305.8943,611.65,605.51,3867300.0,576.483,600.988,625.493,606.1294,54.8944,48.912,52.348,139371730.9287,1182831200.0,78.5714,0.0
2012-02-27,305.5984,612.36,605.06,3624100.0,579.7064,602.4545,625.2026,606.4324,51.8797,49.0595,51.9108,139967473.3945,1179207100.0,71.4286,0.0
2012-02-28,310.1524,619.77,607.68,5689500.0,583.7761,604.4895,625.2029,607.5712,54.711,66.1614,57.7587,144358129.722,1184896600.0,100.0,50.0
2012-02-29,310.0822,625.6,615.5,6267500.0,588.1346,606.3965,624.6584,608.5882,62.2845,71.6325,57.6423,141503624.7715,1178629100.0,100.0,42.8571
2012-03-01,312.1636,625.7,618.15,4470900.0,593.0897,608.475,623.8603,609.9036,73.4643,82.5989,60.2025,142066188.3477,1183100000.0,100.0,35.7143
2012-03-02,311.5868,624.0,620.32,3143400.0,598.1534,610.282,622.4106,610.9842,77.3374,77.7809,59.1358,140511572.0433,1179956600.0,92.8571,28.5714
2012-03-05,308.076,622.49,611.38,3183400.0,600.7805,611.178,621.5755,611.2953,75.5611,66.3037,52.9823,138972880.9542,1176773200.0,85.7143,21.4286
2012-03-06,303.4166,608.81,593.84,6342400.0,600.2571,610.9715,621.6859,610.6919,64.6729,49.934,46.1229,142052991.0411,1170430800.0,78.5714,100.0
2012-03-07,304.3395,611.1878,605.86,2526400.0,600.2609,610.973,621.6851,610.3212,51.1948,37.3467,47.5707,140418071.9525,1172957200.0,71.4286,92.8571
2012-03-08,304.51,611.5,606.35,2688300.0,600.0042,610.8375,621.6708,610.0183,42.3912,39.8929,47.8496,138554531.9525,1175645500.0,64.2857,85.7143
2012-03-09,301.0543,611.9,600.0,5335800.0,598.5107,610.277,622.0433,609.088,37.6521,35.7165,42.8728,133442925.2298,1170309700.0,57.1429,78.5714
2012-03-12,303.5119,607.0,599.26,3334600.0,598.4118,610.239,622.0662,608.7129,39.5472,43.0321,47.0877,135183465.7983,1173644300.0,50.0,71.4286
2012-03-13,309.8465,617.85,605.552,4487100.0,598.2634,610.518,622.7726,609.5764,46.763,61.5405,56.0823,139619484.8095,1178131400.0,42.8571,64.2857
2012-03-14,308.9487,622.78,613.46,5867900.0,598.3531,610.8295,623.3059,610.1873,60.7885,77.793,54.664,136937376.0112,1172263500.0,35.7143,57.1429
2012-03-15,311.5267,623.5,614.83,4865300.0,598.6117,611.608,624.6043,611.2294,75.442,86.9924,57.9523,139142754.2119,1177128800.0,28.5714,50.0
2012-03-16,313.4877,625.908,620.05,6094800.0,598.5204,612.534,626.5476,612.5447,83.6058,86.0321,60.3106,143431379.2717,1183223600.0,100.0,42.8571
2012-03-19,317.9715,637.27,621.241,4341200.0,597.6518,614.001,630.3502,614.5862,88.4074,92.1976,65.1267,145990490.807,1187564800.0,100.0,35.7143
2012-03-20,317.7258,636.06,627.27,3077900.0,596.551,614.9755,633.4,616.3865,89.4649,90.1648,64.6636,147268572.1494,1184486900.0,92.8571,28.5714
2012-03-21,320.9808,647.39,632.51,4934200.0,595.4981,616.5775,637.6569,618.6335,88.6757,83.6646,67.9179,147288468.1172,1189421100.0,100.0,21.4286
2012-03-22,324.0252,648.8,631.0,4815500.0,594.4872,618.5745,642.6618,621.2446,85.921,83.9337,70.6413,150616032.7239,1194236600.0,100.0,14.2857
2012-03-23,322.2899,648.5,640.9,3876500.0,594.3282,620.209,646.0898,623.2775,83.1042,81.7144,67.1425,148463555.0923,1190360100.0,92.8571,7.1429
2012-03-26,325.6703,649.49,639.54,3634700.0,593.932,622.21,650.488,625.7587,84.9029,89.0604,70.2351,151981360.218,1193994800.0,100.0,0.0
2012-03-27,324.5117,653.5,644.8,4010300.0,593.4482,623.6415,653.8348,627.7836,84.4746,82.6488,67.8771,150017696.08,1189984500.0,100.0,21.4286
2012-03-28,328.8953,658.589,651.08,5072700.0,592.3798,625.517,658.6542,630.448,86.1504,86.7419,71.7427,151268137.9098,1195057200.0,100.0,14.2857
2012-03-29,325.2089,656.59,644.3,3844700.0,592.2605,626.8175,661.3745,632.1587,79.5203,69.17,64.6923,149994913.4184,1191212500.0,92.8571,7.1429
2012-03-30,321.6128,653.49,641.0,4616700.0,592.8086,627.817,662.8254,633.0236,68.1078,48.4115,58.6384,145555636.637,1186595800.0,85.7143,0.0
2012-04-02,324.4616,647.5,634.84,4563800.0,594.0798,629.4505,664.8212,634.347,51.0109,35.4513,61.6964,149701268.5485,1191159600.0,78.5714,0.0
2012-04-03,322.3049,647.95,638.64,4085700.0,597.3977,631.3335,665.2693,635.1349,38.2375,30.8496,58.189,149108820.106,1187073900.0,71.4286,0.0
2012-04-04,318.5584,639.0,631.1,3251900.0,600.7177,632.751,664.7843,635.1364,33.1573,33.1711,52.5952,149191146.6882,1183822000.0,64.2857,0.0
2012-04-05,317.139,636.43,628.57,4632700.0,604.1998,634.01,663.8202,634.8681,28.4176,21.232,50.6103,148978961.9554,1179189300.0,57.1429,0.0
2012-04-09,316.3967,635.33,625.29,4361000.0,609.9788,635.5395,661.1002,634.4845,24.2932,18.4764,49.5569,149439386.2582,1174828300.0,50.0,0.0
2012-04-10,314.4005,634.5,624.55,4959000.0,614.7389,636.625,658.5111,633.7584,18.7264,16.4708,46.7397,146782957.1125,1169869300.0,42.8571,100.0
2012-04-11,318.9646,636.0,631.3,4393600.0,617.4154,637.534,657.6526,633.968,24.2409,37.7754,53.2796,151101772.4316,1174262900.0,35.7143,92.8571
2012-04-12,326.5129,653.14,640.26,11501600.0,620.9551,639.285,657.6149,635.5911,38.2358,60.4612,61.6637,158799271.8105,1185764500.0,28.5714,85.7143
2012-04-13,313.267,648.99,623.54,16302200.0,621.7646,639.4585,657.1524,634.5443,52.2003,58.3643,46.0476,143855054.6789,1169462300.0,21.4286,100.0
2012-04-16,303.9733,623.81,601.66,11372800.0,616.3548,638.51,660.6652,631.8325,51.2415,34.8991,38.6515,137010836.8911,1158089500.0,14.2857,100.0
2012-04-17,305.7288,617.69,607.01,6041700.0,611.8278,637.2895,662.7512,629.7122,34.1448,9.1709,40.5924,133865532.3967,1164131200.0,7.1429,92.8571
2012-04-18,304.6655,612.8,602.81,5333600.0,607.4094,635.9875,664.5656,627.592,18.5988,11.7262,39.7716,133486467.732,1158797600.0,0.0,85.7143
2012-04-19,300.5779,616.26,599.0,6582600.0,601.3013,633.9535,666.6057,624.8976,9.9893,9.0708,36.6994,127132695.0785,1152215000.0,0.0,100.0
2012-04-20,298.9528,608.85,595.83,6110600.0,595.4111,631.454,667.4969,622.1511,8.34,4.2231,35.5245,121237984.1722,1146104400.0,0.0,100.0
2012-04-23,299.7252,598.45,590.2,4391200.0,590.6913,629.2045,667.7177,619.8129,7.5803,9.447,36.564,124724330.8389,1150495600.0,50.0,100.0
2012-04-24,301.5659,606.63,597.32,3854300.0,587.6195,626.8015,665.9835,618.0469,12.3589,23.4066,39.0845,124140596.8969,1154349900.0,42.8571,92.8571
2012-04-25,305.804,611.35,602.88,3638500.0,586.2336,624.9365,663.6394,617.2539,26.9847,48.1006,44.5477,126378682.4931,1157988400.0,35.7143,85.7143
2012-04-26,308.6879,618.0,609.7,4180800.0,586.7338,622.922,659.1102,617.084,46.9782,69.4274,47.9673,128010705.6256,1162169200.0,28.5714,78.5714
2012-04-27,308.4421,616.74,610.6,3269500.0,586.8834,621.2505,655.6176,616.8836,67.5027,84.98,47.6974,129405834.2901,1158899700.0,21.4286,71.4286
2012-04-30,303.3614,616.082,600.61,4809700.0,585.6414,619.431,653.2206,615.7376,75.5189,72.1493,42.3866,127232267.6924,1154090000.0,14.2857,64.2857
2012-05-01,303.1508,611.6,600.19,4000500.0,585.4073,617.3065,649.2057,614.6606,68.9715,49.7852,42.177,126204970.1464,1150089500.0,7.1429,57.1429
2012-05-02,304.5702,608.11,600.61,3219700.0,585.5871,615.5385,645.4899,613.9558,51.7466,33.3052,44.1807,128694871.4797,1153309200.0,0.0,50.0
2012-05-03,306.456,614.83,608.95,3732200.0,585.7238,614.332,642.9402,613.6762,42.0237,42.9806,46.8176,127590444.9491,1157041400.0,0.0,42.8571
2012-05-04,299.4092,607.8885,596.81,4410300.0,584.2536,612.5645,640.8754,612.0851,37.2025,35.3217,39.3392,123307535.4803,1152631100.0,0.0,35.7143
2012-05-07,304.7156,610.57,595.0,3985000.0,584.3018,611.4,638.4982,611.6532,40.4959,43.1854,46.2959,125746652.3718,1156616100.0,50.0,28.5714
2012-05-08,307.3437,616.9,600.7,5349200.0,584.5256,610.6965,636.8674,611.7615,42.3192,48.4503,49.3915,128381628.668,1161965300.0,42.8571,21.4286
2012-05-09,305.5181,616.38,601.81,4652900.0,585.892,609.356,632.82,611.5128,53.7822,69.7109,47.3497,128416756.9453,1157312400.0,35.7143,14.2857
2012-05-10,307.7801,616.19,610.23,3068700.0,593.5852,607.4885,621.3918,611.7173,65.0593,77.0167,50.102,128880151.2406,1160381100.0,28.5714,7.1429
